Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2021-01-02 05:00:00,163.86,171.27,7.76,19.21,16.26,32.21,4.97,1.78,24.42,1.06,83.98,4.58,NA,4.90,7.79,9.45,88.63,0.52,122.84,NA,0.00,0.15,NA,NA
2021-01-02 06:00:00,NA,NA,4.23,18.47,13.08,28.86,4.72,1.76,24.46,1.00,82.62,4.38,NA,4.72,7.41,8.99,91.66,0.60,38.28,NA,0.00,NA,NA,NA
2021-01-02 07:00:00,178.18,180.63,2.83,18.30,11.83,30.90,4.74,1.79,23.84,0.96,81.39,4.27,NA,4.54,7.10,9.27,89.66,0.64,97.94,NA,0.00,6.88,NA,NA
2021-01-02 08:00:00,178.24,179.99,3.12,19.08,12.48,31.19,6.67,0.02,23.70,0.95,80.75,4.21,NA,4.36,6.92,10.19,88.80,0.92,141.87,NA,0.00,32.62,NA,NA
2021-01-02 09:00:00,142.68,143.93,2.09,19.61,11.92,31.72,7.29,0.02,24.05,1.02,80.71,4.15,NA,4.22,6.78,12.81,65.32,1.33,99.10,NA,0.00,119.40,NA,NA
2021-01-02 10:00:00,136.24,142.25,1.34,19.63,11.33,31.74,7.29,0.02,23.74,1.18,82.02,4.05,NA,4.06,6.55,14.87,52.75,1.93,108.41,NA,0.00,189.65,NA,NA
2021-01-02 11:00:00,120.69,138.56,1.10,19.50,11.07,31.69,7.35,0.03,24.27,1.20,82.80,4.08,NA,4.20,6.61,15.92,43.76,1.56,115.92,NA,0.00,360.50,NA,NA
2021-01-02 12:00:00,114.81,134.32,1.09,18.81,10.70,29.19,7.54,1.48,24.10,1.24,83.34,4.08,NA,4.24,6.62,17.37,30.79,1.86,107.04,NA,0.00,360.78,NA,NA
2021-01-02 13:00:00,86.71,118.59,0.84,18.29,10.23,29.99,7.55,1.37,23.82,1.20,82.53,4.00,NA,4.12,6.40,18.18,38.13,1.84,100.45,NA,0.00,258.95,NA,NA
2021-01-02 14:00:00,72.94,117.34,0.74,17.53,9.75,29.22,7.12,1.28,24.07,1.15,80.87,3.94,NA,4.13,6.30,17.65,42.07,1.82,102.62,NA,0.00,164.08,NA,NA
2021-01-02 15:00:00,66.19,109.81,0.67,16.92,9.38,28.92,7.14,1.22,24.11,1.12,79.81,3.92,NA,3.98,6.18,17.33,45.88,1.67,85.51,NA,0.00,112.60,NA,NA
2021-01-02 16:00:00,59.04,104.89,0.65,16.32,9.04,28.84,6.42,1.15,24.32,1.12,79.38,3.92,NA,3.94,6.11,17.05,48.21,1.56,99.54,NA,0.00,46.35,NA,NA
2021-01-02 17:00:00,55.40,107.89,0.73,16.17,9.04,29.33,6.42,1.15,23.97,1.18,80.92,4.01,NA,3.97,6.28,16.05,52.51,1.08,97.85,NA,0.00,7.02,NA,NA
2021-01-02 18:00:00,62.76,114.07,1.25,17.08,9.90,27.11,6.74,1.18,23.84,1.27,84.58,4.28,NA,4.70,7.00,14.33,65.58,0.64,68.10,NA,0.00,0.10,NA,NA
2021-01-02 19:00:00,74.26,121.54,1.82,17.93,10.83,29.78,7.03,1.24,24.14,1.36,87.83,4.60,NA,5.68,7.86,14.19,59.82,0.61,86.04,NA,0.00,0.20,NA,NA
2021-01-02 20:00:00,90.51,125.72,1.90,18.37,11.12,30.67,7.76,1.30,24.03,1.42,89.94,4.66,NA,5.90,8.06,13.73,66.31,0.57,207.26,NA,0.00,NA,NA,NA
2021-01-02 21:00:00,97.61,129.85,2.22,18.56,11.47,31.08,7.68,1.34,23.90,1.42,89.81,4.58,NA,5.82,7.87,12.54,69.94,0.70,44.39,NA,0.00,NA,NA,NA
2021-01-02 22:00:00,100.92,123.32,3.20,18.11,12.02,31.84,7.56,1.34,23.78,1.16,88.24,4.43,NA,5.50,7.48,13.10,64.92,0.57,194.11,NA,0.00,0.30,NA,NA
2021-01-02 23:00:00,101.94,128.12,4.81,18.76,13.66,32.31,7.48,1.33,23.87,1.06,87.41,4.32,NA,5.28,7.22,13.09,64.07,0.48,179.01,NA,0.00,0.70,NA,NA
2021-01-03 00:00:00,99.03,125.87,7.92,19.18,16.30,30.65,7.82,1.32,23.85,1.03,87.05,4.19,NA,4.85,6.88,13.44,61.50,0.39,282.16,NA,0.00,0.10,NA,NA
2021-01-03 01:00:00,96.28,122.54,7.93,19.31,16.45,32.94,8.10,1.32,24.04,1.05,87.93,4.09,NA,4.54,6.63,13.42,66.41,0.70,105.10,NA,0.00,NA,NA,NA
2021-01-03 02:00:00,100.74,126.29,6.66,18.71,15.12,32.33,8.20,1.33,23.94,1.07,88.99,3.92,NA,4.20,6.30,12.20,75.87,0.62,182.51,NA,0.00,NA,NA,NA
2021-01-03 03:00:00,104.11,123.55,4.49,17.58,12.78,31.86,8.20,1.35,23.74,1.19,88.82,3.74,NA,3.84,5.91,12.06,77.88,0.60,107.44,NA,0.00,0.60,NA,NA
2021-01-03 04:00:00,110.90,124.79,2.94,16.52,11.03,29.96,2.71,1.38,24.16,1.23,89.20,3.63,NA,3.65,5.72,12.16,78.01,0.52,60.30,NA,0.00,0.10,NA,NA
2021-01-03 05:00:00,118.45,130.41,3.78,17.00,11.91,32.45,NA,1.42,24.00,1.00,88.49,3.66,NA,3.80,5.83,11.06,91.53,0.53,179.34,NA,0.00,1.30,NA,NA
2021-01-03 06:00:00,121.74,128.58,4.31,16.72,12.18,30.57,NA,1.40,23.77,1.00,87.30,3.69,NA,3.82,5.86,10.90,98.35,1.00,100.23,NA,0.00,0.50,NA,NA
2021-01-03 07:00:00,114.42,118.56,4.92,16.87,12.76,32.91,NA,1.36,23.88,1.00,85.82,3.62,NA,3.63,5.70,11.56,99.13,0.63,176.80,NA,0.00,0.60,NA,NA
2021-01-03 08:00:00,99.76,107.49,5.22,16.86,13.00,33.93,5.43,1.31,23.71,1.00,85.20,3.61,NA,3.48,5.63,11.71,99.13,1.15,71.95,NA,0.00,47.58,NA,NA
2021-01-03 09:00:00,81.54,90.85,4.33,16.83,12.26,33.76,6.70,1.22,24.34,1.20,85.11,3.54,NA,3.34,5.44,12.27,98.89,1.64,80.89,NA,0.00,25.08,NA,NA
2021-01-03 10:00:00,54.49,82.33,3.97,17.12,12.10,32.10,6.81,1.13,23.91,1.34,86.02,3.42,NA,3.15,5.21,12.71,99.13,1.12,76.87,NA,0.00,15.30,NA,NA
2021-01-03 11:00:00,36.13,75.88,4.30,17.30,12.49,33.97,7.02,1.08,24.44,1.36,87.19,3.37,NA,3.00,5.07,13.02,99.13,1.10,89.14,NA,0.00,56.72,NA,NA
2021-01-03 12:00:00,40.50,68.00,5.14,17.85,13.42,32.56,2.44,1.06,23.88,1.36,87.88,3.38,NA,2.97,5.05,13.09,99.13,1.38,90.07,NA,0.00,30.38,NA,NA
2021-01-03 13:00:00,38.34,64.71,6.07,18.65,14.61,35.04,NA,1.06,24.06,1.32,86.70,3.42,NA,3.09,5.20,13.68,99.13,1.74,91.70,NA,0.00,83.82,NA,NA
2021-01-03 14:00:00,33.84,61.70,5.82,18.81,14.50,35.50,NA,1.05,23.66,1.25,84.89,3.52,NA,3.23,5.38,14.65,99.13,1.82,79.93,NA,0.00,129.10,NA,NA
2021-01-03 15:00:00,32.61,56.45,4.21,18.22,12.98,35.37,NA,0.98,24.16,1.29,83.60,3.60,NA,3.36,5.53,15.58,99.13,1.84,78.34,NA,0.00,53.58,NA,NA
2021-01-03 16:00:00,14.79,48.02,3.51,17.44,11.93,36.07,6.98,0.86,23.88,1.27,83.03,3.63,NA,3.36,5.51,15.94,99.00,1.64,83.79,NA,0.00,67.07,NA,NA
2021-01-03 17:00:00,3.68,41.22,3.42,16.26,11.24,35.82,8.48,0.80,24.06,1.39,85.34,3.60,NA,3.34,5.42,15.50,99.13,1.51,82.32,NA,0.00,13.15,NA,NA
2021-01-03 18:00:00,0.45,37.88,3.58,15.20,10.76,33.10,8.80,0.76,24.17,1.41,87.80,3.58,NA,3.31,5.38,15.01,99.13,1.30,102.50,NA,0.00,0.10,NA,NA
2021-01-03 19:00:00,0.59,35.39,3.75,14.70,10.69,35.26,8.77,0.77,24.20,1.45,90.24,3.64,NA,3.36,5.50,15.00,99.13,0.88,82.04,NA,0.00,0.10,NA,NA
2021-01-03 20:00:00,1.62,33.79,3.92,14.31,10.62,35.46,10.11,0.82,23.82,1.45,90.34,3.64,NA,3.35,5.54,14.48,99.13,0.62,125.34,NA,0.00,NA,NA,NA
2021-01-03 21:00:00,4.49,36.26,5.98,13.71,11.96,36.08,10.45,0.85,23.58,1.40,89.65,3.69,NA,3.42,5.68,13.54,99.13,0.48,116.33,NA,0.00,NA,NA,NA
2021-01-03 22:00:00,4.08,35.54,8.40,12.64,13.34,36.45,10.29,0.88,24.03,1.04,89.08,3.76,NA,3.48,5.86,13.10,99.13,0.27,207.33,NA,0.00,NA,NA,NA
2021-01-03 23:00:00,1.78,32.25,12.43,12.20,16.34,37.39,10.38,0.88,23.98,1.04,88.29,3.80,NA,3.50,5.94,13.20,99.13,0.52,163.60,NA,0.00,NA,NA,NA
2021-01-04 00:00:00,1.39,36.73,16.93,11.21,19.09,36.62,9.96,0.83,23.94,1.06,88.95,3.78,NA,3.46,5.89,13.79,99.13,0.83,202.52,NA,0.00,NA,NA,NA
2021-01-04 01:00:00,NA,30.16,17.08,12.13,20.03,38.36,9.91,0.79,23.61,1.14,91.66,3.67,NA,3.32,5.63,13.73,99.13,0.49,282.87,NA,0.00,NA,NA,NA
2021-01-04 02:00:00,NA,23.22,17.14,11.73,19.87,38.00,9.96,0.74,23.80,1.27,93.07,3.53,NA,3.12,5.36,12.64,99.13,0.45,172.44,NA,0.00,NA,NA,NA
2021-01-04 03:00:00,NA,19.13,17.66,10.96,19.89,37.70,9.83,0.69,23.95,1.27,93.26,3.44,NA,2.95,5.14,12.58,99.13,0.61,114.10,NA,0.00,0.28,NA,NA
2021-01-04 04:00:00,NA,18.40,15.08,10.96,17.82,37.26,4.57,0.64,23.69,1.14,92.05,3.33,NA,2.80,4.93,13.41,99.13,0.64,136.65,NA,0.00,NA,NA,NA
2021-01-04 05:00:00,NA,15.10,12.86,11.40,16.27,36.90,3.34,0.63,24.13,1.24,90.56,3.34,NA,2.80,4.92,13.74,99.13,0.80,60.42,NA,0.00,NA,NA,NA
2021-01-04 06:00:00,NA,17.41,10.60,11.51,14.56,33.35,3.44,0.61,23.72,1.28,89.55,3.40,NA,2.78,4.96,14.09,99.13,1.12,67.09,NA,0.00,NA,NA,NA
2021-01-04 07:00:00,NA,17.74,10.59,12.56,15.06,35.63,3.54,0.60,23.99,1.23,88.46,3.45,NA,2.79,4.99,14.24,99.13,0.86,114.67,NA,0.00,4.53,NA,NA
2021-01-04 08:00:00,NA,17.64,11.14,12.60,15.52,36.70,4.49,0.60,24.13,1.42,88.80,3.48,NA,2.81,5.02,14.30,99.13,0.67,96.03,NA,0.00,38.12,NA,NA
2021-01-04 09:00:00,NA,21.51,11.66,12.87,16.08,36.50,5.03,0.64,24.00,1.44,90.46,3.45,NA,2.80,5.01,15.06,99.13,0.99,117.94,NA,0.00,214.23,NA,NA
2021-01-04 10:00:00,NA,32.84,10.96,13.31,15.74,36.55,5.22,0.66,24.08,1.47,91.93,3.54,NA,2.90,5.26,17.28,94.42,1.40,92.80,NA,0.00,475.25,NA,NA
2021-01-04 11:00:00,NA,33.03,8.77,14.16,14.43,36.98,5.28,0.64,24.70,1.55,92.45,3.57,NA,2.94,5.27,19.92,77.68,1.13,106.38,NA,0.00,577.12,NA,NA
2021-01-04 12:00:00,2.06,19.67,8.83,16.70,15.74,34.48,7.88,0.68,23.75,1.50,92.13,3.54,NA,2.88,5.18,21.34,69.73,0.84,178.32,NA,0.00,476.72,NA,NA
2021-01-04 13:00:00,28.98,40.32,10.03,18.76,17.85,37.80,8.62,0.72,23.92,1.58,93.00,3.73,NA,3.09,5.51,20.94,70.77,0.90,145.40,NA,0.00,251.38,NA,NA
2021-01-04 14:00:00,34.69,54.79,8.48,21.28,17.92,38.23,8.83,0.80,23.77,1.68,93.57,4.04,NA,3.62,6.07,20.68,73.30,0.74,202.07,NA,0.00,149.45,NA,NA
2021-01-04 15:00:00,41.10,65.15,8.21,21.28,17.70,39.52,8.84,0.85,23.63,1.77,94.58,4.41,NA,4.36,6.77,19.03,87.58,0.88,98.58,NA,0.00,15.85,NA,NA
2021-01-04 16:00:00,40.05,64.58,8.20,19.67,16.85,39.02,9.73,0.86,24.26,1.92,95.61,4.50,NA,4.61,6.95,17.44,99.13,0.70,190.50,NA,0.00,12.20,NA,NA
2021-01-04 17:00:00,39.19,57.30,8.77,19.01,16.97,38.06,9.99,0.90,23.88,2.06,98.25,4.63,NA,4.90,7.19,17.02,99.13,0.93,127.46,NA,0.00,4.53,NA,NA
2021-01-04 18:00:00,41.18,57.66,11.17,19.14,18.83,36.26,10.26,1.00,24.03,2.14,101.11,5.04,NA,5.53,7.97,17.05,99.13,0.98,228.22,NA,0.00,0.40,NA,NA
2021-01-04 19:00:00,43.76,57.85,9.51,19.87,18.01,38.82,10.34,1.05,23.75,2.26,102.99,5.65,NA,6.43,9.07,16.60,99.13,0.72,309.63,NA,0.00,NA,NA,NA
2021-01-04 20:00:00,41.07,51.96,8.10,19.12,16.49,39.40,6.05,1.01,24.22,2.25,101.70,5.62,NA,6.40,9.02,16.01,99.13,0.89,345.73,NA,0.00,NA,NA,NA
2021-01-04 21:00:00,33.97,48.21,6.18,18.00,14.36,39.38,5.37,0.95,23.90,2.10,98.79,5.33,NA,5.92,8.53,15.56,99.13,0.76,251.39,NA,0.00,0.10,NA,NA
2021-01-04 22:00:00,29.50,38.09,7.54,17.37,15.12,39.69,5.24,0.92,23.58,1.98,96.33,5.08,NA,5.41,8.04,15.50,99.13,0.42,208.36,NA,0.00,0.20,NA,NA
2021-01-04 23:00:00,22.38,38.48,9.17,16.38,15.91,41.13,5.08,0.89,24.16,2.05,96.42,5.10,NA,5.43,7.98,15.14,99.13,0.52,329.51,NA,0.00,NA,NA,NA
2021-01-05 00:00:00,14.50,32.13,7.48,15.21,13.98,36.34,8.47,0.78,24.08,2.00,97.28,4.86,NA,5.12,7.50,14.87,99.13,0.88,267.35,NA,0.00,NA,NA,NA
2021-01-05 01:00:00,8.64,24.12,6.79,15.07,13.32,38.03,9.14,0.72,23.91,1.91,97.77,4.55,NA,4.60,6.97,14.67,99.13,0.40,170.40,NA,0.00,NA,NA,NA
2021-01-05 02:00:00,5.14,17.77,8.16,14.81,14.28,37.98,9.10,0.66,24.01,1.82,98.76,4.34,NA,4.23,6.53,14.40,99.13,0.48,174.76,NA,0.00,NA,NA,NA
2021-01-05 03:00:00,4.38,14.28,9.80,14.36,15.36,37.51,9.14,0.62,24.04,1.71,98.25,4.18,NA,3.92,6.27,14.19,99.13,0.50,110.35,NA,0.00,NA,NA,NA
2021-01-05 04:00:00,6.98,17.47,9.02,13.90,14.50,37.54,7.03,0.61,23.88,1.64,96.90,4.05,NA,3.66,5.95,14.22,99.13,1.00,67.48,NA,0.00,NA,NA,NA
2021-01-05 05:00:00,5.55,14.53,7.81,13.57,13.35,37.24,6.32,0.57,23.90,1.60,95.58,3.98,NA,3.51,5.80,14.33,99.13,0.99,70.20,NA,0.00,0.65,NA,NA
2021-01-05 06:00:00,1.40,10.43,6.86,13.15,12.34,34.34,6.23,0.54,24.33,1.58,94.91,3.94,NA,3.39,5.68,14.78,94.43,1.26,85.18,NA,0.00,1.85,NA,NA
2021-01-05 07:00:00,NA,14.68,6.31,12.62,11.65,36.86,6.32,0.52,23.72,1.63,95.44,3.90,NA,3.37,5.62,15.21,89.14,1.52,84.50,NA,0.00,29.75,NA,NA
2021-01-05 08:00:00,4.74,16.47,6.94,12.69,12.19,36.54,5.67,0.51,24.16,1.68,96.78,3.81,NA,3.35,5.51,16.37,85.00,0.82,162.66,NA,0.00,64.92,NA,NA
2021-01-05 09:00:00,18.91,42.46,6.90,12.62,12.13,35.72,5.58,0.57,24.14,1.67,97.79,3.85,NA,3.40,5.67,18.07,79.41,0.61,17.04,NA,0.00,247.90,NA,NA
2021-01-05 10:00:00,19.98,44.34,6.87,13.04,12.32,36.32,5.70,0.62,23.93,1.69,97.98,3.99,NA,3.52,5.92,19.54,73.76,0.84,47.57,NA,0.00,342.35,NA,NA
2021-01-05 11:00:00,26.43,48.81,6.27,14.25,12.47,35.34,5.62,0.67,23.76,1.76,98.08,4.09,NA,3.56,6.04,20.52,66.16,1.39,88.07,NA,0.00,401.40,NA,NA
2021-01-05 12:00:00,25.67,51.58,4.67,16.48,12.35,33.29,7.50,0.66,23.84,1.69,95.65,4.10,NA,3.53,5.98,21.18,64.31,1.55,114.91,NA,0.00,311.05,NA,NA
2021-01-05 13:00:00,29.88,62.29,4.74,17.99,13.20,36.35,8.08,0.68,23.92,1.68,93.92,4.21,NA,3.88,6.23,20.65,67.76,0.99,130.35,NA,0.00,145.35,NA,NA
2021-01-05 14:00:00,31.97,67.71,4.14,17.98,12.71,36.78,8.10,0.68,23.98,1.75,93.90,4.35,NA,4.26,6.56,21.02,68.69,0.81,112.59,NA,0.00,223.45,NA,NA
2021-01-05 15:00:00,34.38,73.31,3.37,18.25,12.24,38.05,8.30,0.74,23.85,1.88,95.46,4.50,NA,4.54,6.90,20.18,78.58,1.07,16.96,NA,0.00,176.52,NA,NA
2021-01-05 16:00:00,49.44,78.20,2.82,19.24,12.31,37.20,7.90,0.84,23.95,2.00,96.28,4.84,NA,4.89,7.32,19.61,83.47,0.87,31.83,NA,0.00,73.88,NA,NA
2021-01-05 17:00:00,49.08,82.49,2.53,18.45,11.66,36.59,7.92,0.88,23.72,2.06,98.03,4.94,NA,4.97,7.51,18.26,91.42,0.78,181.64,NA,0.00,9.30,NA,NA
2021-01-05 18:00:00,46.98,82.70,3.26,17.58,11.79,33.40,8.00,0.92,24.16,2.08,99.63,5.01,NA,4.93,7.60,17.16,97.43,0.67,172.49,NA,0.00,NA,NA,NA
2021-01-05 19:00:00,45.17,83.28,3.90,16.95,11.98,36.23,8.03,0.95,24.18,2.04,99.44,5.16,NA,4.96,7.80,16.53,99.13,0.97,34.91,NA,0.00,0.50,NA,NA
2021-01-05 20:00:00,35.53,82.22,4.58,16.48,12.28,37.13,12.93,0.98,24.06,1.93,98.24,5.24,NA,4.94,7.99,16.44,99.07,0.74,74.52,NA,0.00,0.60,NA,NA
2021-01-05 21:00:00,47.28,75.21,5.92,15.99,13.10,37.80,13.76,1.02,2.36,1.58,97.98,5.36,NA,5.07,8.24,16.10,99.10,0.54,97.70,NA,0.00,0.55,NA,NA
2021-01-05 22:00:00,45.82,75.20,7.05,15.34,13.67,38.62,13.84,1.04,3.37,1.52,97.86,5.49,NA,5.22,8.53,15.91,99.13,0.57,266.15,NA,0.00,0.35,NA,NA
2021-01-05 23:00:00,39.99,71.87,8.51,14.24,14.26,39.07,13.82,1.00,3.56,1.59,99.35,5.45,NA,5.28,8.57,15.18,99.13,0.53,189.24,NA,0.00,NA,NA,NA
2021-01-06 00:00:00,37.55,63.52,8.07,12.62,13.06,34.14,10.04,0.92,3.41,1.54,100.14,5.22,NA,5.08,8.16,15.98,98.30,0.86,74.31,NA,0.00,1.10,NA,NA
2021-01-06 01:00:00,29.64,59.27,7.81,13.11,13.12,36.92,9.34,0.89,3.31,1.65,101.37,5.02,NA,4.86,7.78,16.95,96.65,0.62,137.41,NA,0.00,0.70,NA,NA
2021-01-06 02:00:00,22.04,57.22,7.69,13.22,13.08,37.01,9.43,0.86,3.39,1.79,101.28,4.92,NA,4.69,7.57,16.38,99.07,0.60,185.30,NA,0.00,0.20,NA,NA
2021-01-06 03:00:00,15.94,63.89,8.96,13.14,14.06,37.34,9.27,0.86,3.34,1.50,99.95,4.66,NA,4.48,7.20,15.96,99.13,0.39,247.50,NA,0.00,NA,NA,NA
2021-01-06 04:00:00,11.65,73.19,9.56,12.10,13.99,35.66,9.96,0.90,3.25,1.38,98.57,4.64,NA,4.56,7.21,15.82,99.13,0.66,131.48,NA,0.00,NA,NA,NA
2021-01-06 05:00:00,8.67,72.45,9.57,11.77,13.82,35.54,10.18,0.90,3.20,1.23,97.30,4.64,NA,4.65,7.28,15.36,99.13,0.26,34.32,NA,0.00,NA,NA,NA
2021-01-06 06:00:00,6.66,74.18,14.97,10.55,17.33,37.12,10.31,0.94,3.76,1.24,96.98,4.66,NA,4.73,7.32,15.08,99.13,0.70,192.88,NA,0.00,NA,NA,NA
2021-01-06 07:00:00,5.14,82.56,14.30,11.30,17.37,37.75,10.45,0.96,3.36,1.27,98.05,4.65,NA,4.80,7.40,15.15,99.13,0.56,90.06,NA,0.00,7.78,NA,NA
2021-01-06 08:00:00,3.96,82.44,13.35,12.16,17.06,36.83,7.15,1.02,3.40,1.26,98.51,4.61,NA,4.73,7.36,15.30,99.13,0.73,184.14,NA,0.00,28.40,NA,NA
