Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),CO (mg/m³),Ozone (µg/m³),Benzene (µg/m³),Toluene (µg/m³),Xylene (µg/m³),O Xylene (µg/m³),Eth-Benzene (µg/m³),MP-Xylene (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
2022-01-01 00:00:00,169.85,203.20,8.23,23.47,5.64,32.35,1.43,0.63,6.32,2.62,18.74,2.09,NA,3.47,5.56,4.68,99.13,0.59,56.68,NA,0.00,NA,NA,NA
2022-01-01 01:00:00,169.20,203.20,8.23,23.47,5.64,32.34,1.23,0.63,5.92,2.58,18.08,1.82,NA,3.11,4.97,4.03,99.13,0.63,53.54,NA,0.00,NA,NA,NA
2022-01-01 02:00:00,163.22,203.20,8.23,23.47,5.64,32.34,1.06,0.64,5.61,2.54,17.40,1.60,NA,2.85,4.49,3.62,99.13,0.68,80.95,NA,0.00,NA,NA,NA
2022-01-01 03:00:00,166.68,203.20,8.23,23.47,5.64,32.35,1.14,0.63,6.06,2.49,16.69,1.39,NA,2.58,4.05,3.30,99.13,0.67,43.24,NA,0.00,NA,NA,NA
2022-01-01 04:00:00,153.70,203.20,8.23,23.47,5.64,32.35,0.85,0.62,6.08,2.31,15.91,1.20,NA,2.36,3.67,3.05,99.13,0.66,83.82,NA,0.00,NA,NA,NA
2022-01-01 05:00:00,160.55,203.20,8.23,23.47,5.64,32.35,0.77,0.63,6.36,2.29,15.26,1.07,NA,2.22,3.42,3.41,99.13,0.61,106.96,NA,0.00,NA,NA,NA
2022-01-01 06:00:00,159.45,196.47,8.23,23.50,5.95,32.34,0.77,0.66,6.46,2.36,14.74,0.96,NA,2.14,3.20,3.13,99.13,0.55,70.15,NA,0.00,NA,NA,NA
2022-01-01 07:00:00,156.38,173.08,8.32,23.81,6.78,32.39,0.79,0.74,6.52,2.51,14.48,0.92,NA,2.16,3.12,3.32,99.13,0.51,206.44,NA,0.00,NA,NA,NA
2022-01-01 08:00:00,156.60,173.10,8.43,23.76,7.00,32.30,1.79,0.76,8.12,2.94,14.70,1.00,NA,2.29,3.26,6.06,99.13,0.61,141.28,NA,0.00,NA,NA,NA
2022-01-01 09:00:00,NA,NA,8.32,23.75,6.84,32.39,2.10,0.75,8.65,3.23,15.00,1.05,NA,2.40,3.39,10.43,85.78,0.81,223.05,NA,0.00,NA,NA,NA
2022-01-01 10:00:00,NA,NA,8.39,23.76,6.90,32.33,2.35,0.76,8.84,3.32,15.54,1.12,NA,2.42,3.53,14.03,69.03,0.85,251.87,NA,0.00,NA,NA,NA
2022-01-01 11:00:00,NA,NA,8.25,23.78,6.87,32.21,2.59,0.73,9.52,3.06,15.87,1.08,NA,2.30,3.41,16.27,58.61,0.96,258.84,NA,0.00,NA,NA,NA
2022-01-01 12:00:00,NA,NA,8.34,23.82,6.84,32.32,1.85,0.75,10.14,2.80,16.36,1.04,NA,2.21,3.32,17.49,53.38,0.88,260.10,NA,0.00,NA,NA,NA
2022-01-01 13:00:00,NA,NA,8.38,23.68,6.87,32.37,1.67,0.76,10.66,2.54,16.96,1.01,NA,2.12,3.21,18.42,49.21,0.76,302.50,NA,0.00,NA,NA,NA
2022-01-01 14:00:00,175.00,288.00,8.32,23.78,6.94,32.43,1.46,0.75,12.49,2.29,17.51,0.98,NA,2.04,3.11,18.90,45.92,0.43,188.25,NA,0.00,NA,NA,NA
2022-01-01 15:00:00,151.07,350.50,8.35,23.79,6.90,32.30,1.16,0.75,11.57,2.07,17.40,0.88,NA,1.91,2.91,19.12,42.91,0.55,163.28,NA,0.00,NA,NA,NA
2022-01-01 16:00:00,136.02,350.37,8.34,23.79,6.80,32.34,1.06,0.75,10.30,1.92,17.35,0.83,NA,1.83,2.79,17.71,54.99,0.54,311.80,NA,0.00,NA,NA,NA
2022-01-01 17:00:00,134.75,334.18,8.44,23.80,6.84,32.38,0.74,0.77,6.29,1.90,17.51,0.83,NA,1.82,2.80,14.53,71.69,0.63,165.16,NA,0.00,NA,NA,NA
2022-01-01 18:00:00,134.05,325.10,8.39,23.71,6.91,32.34,0.75,0.76,4.74,1.88,17.74,0.88,NA,1.84,2.92,11.37,89.08,0.49,154.03,NA,0.00,NA,NA,NA
2022-01-01 19:00:00,144.57,325.58,8.43,23.71,6.89,32.30,0.70,0.77,5.28,1.92,17.56,0.85,NA,1.80,2.81,9.29,98.42,0.65,45.14,NA,0.00,NA,NA,NA
2022-01-01 20:00:00,161.85,323.75,8.27,23.85,6.84,32.32,1.21,0.74,6.06,1.96,17.28,0.80,NA,1.74,2.69,8.22,99.13,0.67,121.70,NA,0.00,NA,NA,NA
2022-01-01 21:00:00,183.62,325.10,8.39,23.76,6.88,32.44,1.34,0.76,6.84,2.17,16.94,0.84,NA,1.72,2.67,7.27,99.13,0.62,50.61,NA,0.00,NA,NA,NA
2022-01-01 22:00:00,197.85,323.27,8.23,23.91,6.87,32.40,1.21,0.73,6.11,2.27,16.52,0.78,NA,1.67,2.56,6.67,99.13,0.54,59.56,NA,0.00,NA,NA,NA
2022-01-01 23:00:00,203.03,325.73,8.45,23.67,6.83,32.35,1.21,0.77,6.25,2.41,16.21,0.78,NA,1.67,2.54,6.05,99.13,0.63,38.43,NA,0.00,NA,NA,NA
2022-01-02 00:00:00,206.35,325.20,8.40,23.70,6.80,32.40,0.74,0.76,6.35,2.43,15.69,0.74,NA,1.64,2.46,5.48,99.13,0.70,44.75,NA,0.00,NA,NA,NA
2022-01-02 01:00:00,207.00,324.98,8.38,23.80,6.87,32.28,0.59,0.76,6.32,2.45,15.28,0.72,NA,1.63,2.43,5.15,99.13,0.70,130.80,NA,0.00,NA,NA,NA
2022-01-02 02:00:00,197.12,324.95,8.38,23.74,6.88,32.41,0.40,0.76,6.80,2.55,14.81,0.71,NA,1.62,2.41,4.73,99.13,0.60,110.13,NA,0.00,NA,NA,NA
2022-01-02 03:00:00,202.30,324.23,8.31,23.74,6.85,32.25,0.57,0.75,6.56,2.60,14.37,0.68,NA,1.61,2.38,4.45,99.13,0.57,54.12,NA,0.00,NA,NA,NA
2022-01-02 04:00:00,206.95,323.90,8.28,23.80,6.88,32.38,0.58,0.74,6.62,2.58,13.96,0.66,NA,1.60,2.35,4.67,99.13,0.49,119.65,NA,0.00,NA,NA,NA
2022-01-02 05:00:00,210.40,324.95,8.37,23.79,6.84,32.18,0.72,0.75,6.88,2.61,13.59,0.64,NA,1.58,2.32,4.76,99.13,0.72,62.21,NA,0.00,NA,NA,NA
2022-01-02 06:00:00,208.52,325.15,8.40,23.65,6.82,32.38,0.54,0.76,6.31,2.70,13.48,0.66,NA,1.61,2.36,4.75,99.13,0.46,78.50,NA,0.00,NA,NA,NA
2022-01-02 07:00:00,206.35,324.62,8.35,23.75,6.79,32.27,0.66,0.75,6.58,2.93,13.43,0.70,NA,1.70,2.44,4.95,99.13,0.52,91.65,NA,0.00,NA,NA,NA
2022-01-02 08:00:00,212.60,325.40,8.41,23.73,6.87,32.44,0.86,0.76,6.86,3.29,13.44,0.76,NA,1.80,2.55,6.46,99.13,0.66,153.39,NA,0.00,NA,NA,NA
2022-01-02 09:00:00,236.30,323.73,8.27,23.77,6.87,32.34,1.14,0.74,8.16,3.58,13.50,0.79,NA,1.88,2.64,10.31,94.22,0.65,204.30,NA,0.00,NA,NA,NA
2022-01-02 10:00:00,268.83,324.45,8.33,23.72,6.83,32.28,1.27,0.75,9.00,3.68,13.69,0.78,NA,1.87,2.63,14.43,74.93,0.82,246.84,NA,0.00,NA,NA,NA
2022-01-02 11:00:00,272.30,323.65,8.26,23.71,6.90,32.30,1.35,0.74,9.82,3.46,14.09,0.76,NA,1.81,2.59,17.00,60.72,0.88,262.91,NA,0.00,NA,NA,NA
2022-01-02 12:00:00,246.35,324.35,8.32,23.81,6.87,32.38,1.43,0.75,10.93,3.26,14.60,0.73,NA,1.74,2.51,18.55,51.82,0.72,257.96,NA,0.00,NA,NA,NA
2022-01-02 13:00:00,210.18,324.20,8.31,23.77,6.85,32.40,1.52,0.74,10.97,2.90,15.18,0.72,NA,1.70,2.47,19.34,46.75,0.73,270.48,NA,0.00,NA,NA,NA
2022-01-02 14:00:00,184.22,308.25,8.26,23.74,6.88,32.29,1.56,0.74,11.79,2.66,15.47,0.71,NA,1.67,2.43,19.67,46.65,0.68,288.23,NA,0.00,NA,NA,NA
2022-01-02 15:00:00,154.12,257.52,8.42,23.65,6.95,32.36,1.77,0.76,11.39,2.46,15.58,0.68,NA,1.66,2.37,19.61,46.89,0.72,279.88,NA,0.00,NA,NA,NA
2022-01-02 16:00:00,128.02,255.92,8.28,23.74,6.89,32.29,1.14,0.74,11.01,2.30,15.68,0.64,NA,1.61,2.29,18.63,51.31,0.52,328.38,NA,0.00,NA,NA,NA
2022-01-02 17:00:00,121.22,256.58,8.34,23.84,6.85,32.19,0.90,0.75,6.56,2.15,16.05,0.67,NA,1.60,2.29,15.51,65.56,0.56,247.48,NA,0.00,NA,NA,NA
2022-01-02 18:00:00,129.02,256.67,8.34,23.71,6.85,32.37,0.64,0.75,5.19,2.07,16.40,0.76,NA,1.67,2.51,12.50,82.04,0.46,153.56,NA,0.00,NA,NA,NA
2022-01-02 19:00:00,139.57,256.65,8.34,23.73,6.86,32.37,0.80,0.75,6.09,1.93,16.23,0.73,NA,1.63,2.41,11.87,82.83,0.52,176.52,NA,0.00,NA,NA,NA
2022-01-02 20:00:00,176.55,256.45,8.32,23.62,6.71,32.33,1.54,0.74,5.90,2.20,16.42,0.81,NA,1.69,2.54,9.71,94.23,0.62,73.35,NA,0.00,NA,NA,NA
2022-01-02 21:00:00,199.08,257.80,8.44,23.64,6.80,32.33,1.56,0.77,6.02,2.36,16.23,0.84,NA,1.70,2.56,8.53,98.62,0.55,81.32,NA,0.00,NA,NA,NA
2022-01-02 22:00:00,212.38,256.12,8.30,23.64,6.92,32.36,1.50,0.74,6.44,2.62,16.03,0.86,NA,1.72,2.62,7.30,99.13,0.56,69.00,NA,0.00,NA,NA,NA
2022-01-02 23:00:00,215.23,257.63,8.42,23.80,6.80,32.29,1.20,0.77,6.88,2.80,15.81,0.88,NA,1.73,2.65,6.90,99.13,0.53,61.22,NA,0.00,NA,NA,NA
2022-01-03 00:00:00,211.85,256.35,8.32,23.79,6.83,32.39,0.97,0.74,7.30,2.84,15.27,0.85,NA,1.70,2.63,6.23,99.13,0.51,44.48,NA,0.00,NA,NA,NA
2022-01-03 01:00:00,205.70,257.02,8.37,23.78,6.94,32.32,1.00,0.75,6.80,2.80,14.83,0.81,NA,1.68,2.58,5.68,99.13,0.35,46.03,NA,0.00,NA,NA,NA
2022-01-03 02:00:00,197.85,257.85,8.44,23.84,6.76,32.30,0.90,0.76,6.36,2.75,14.31,0.77,NA,1.64,2.52,5.18,99.13,0.65,130.27,NA,0.00,NA,NA,NA
2022-01-03 03:00:00,191.28,256.50,8.33,23.81,6.87,32.35,0.86,0.74,5.94,2.64,13.78,0.71,NA,1.59,2.41,4.76,99.13,0.36,175.23,NA,0.00,NA,NA,NA
2022-01-03 04:00:00,178.30,257.08,8.38,23.78,6.89,32.44,1.27,0.76,5.78,2.57,13.33,0.66,NA,1.56,2.33,4.37,99.13,0.71,77.37,NA,0.00,NA,NA,NA
2022-01-03 05:00:00,171.52,257.90,8.45,23.74,6.85,32.39,1.11,0.77,5.12,2.40,12.90,0.60,NA,1.51,2.20,4.38,99.13,0.55,164.02,NA,0.00,NA,NA,NA
2022-01-03 06:00:00,168.40,257.60,8.42,23.80,6.91,32.34,1.24,0.76,5.76,2.31,12.59,0.59,NA,1.50,2.18,4.72,99.13,0.50,112.89,NA,0.00,NA,NA,NA
2022-01-03 07:00:00,171.40,256.95,8.37,23.57,7.05,32.27,1.21,0.75,5.88,2.37,12.24,0.60,NA,1.54,2.22,4.84,99.13,0.63,122.60,NA,0.00,NA,NA,NA
2022-01-03 08:00:00,184.18,256.75,8.35,23.80,6.78,32.39,1.47,0.75,7.03,2.40,11.99,0.60,NA,1.62,2.28,7.57,99.03,0.62,155.06,NA,0.00,NA,NA,NA
2022-01-03 09:00:00,189.20,257.50,8.36,23.69,6.88,32.37,2.04,0.75,7.10,2.70,12.18,0.70,NA,1.78,2.50,11.97,82.07,0.90,238.64,NA,0.00,NA,NA,NA
2022-01-03 10:00:00,247.60,255.80,8.30,23.86,6.89,32.39,2.35,0.74,8.17,2.69,12.56,0.73,NA,1.83,2.58,15.50,63.74,0.98,244.44,NA,0.00,NA,NA,NA
2022-01-03 11:00:00,250.88,257.48,8.41,23.69,6.86,32.25,2.47,0.76,9.12,2.62,13.24,0.78,NA,1.88,2.65,17.52,53.67,1.18,251.37,NA,0.00,NA,NA,NA
2022-01-03 12:00:00,200.12,257.00,8.37,23.74,6.90,32.37,1.90,0.75,10.10,2.52,14.14,0.80,NA,1.93,2.68,19.01,46.04,1.06,256.62,NA,0.00,NA,NA,NA
2022-01-03 13:00:00,150.55,256.70,8.35,23.66,6.80,32.25,1.82,0.75,10.23,2.38,14.66,0.78,NA,1.87,2.61,19.94,40.56,1.29,257.26,NA,0.00,NA,NA,NA
2022-01-03 14:00:00,131.50,257.40,8.41,23.80,6.89,32.27,1.75,0.76,11.07,2.27,15.04,0.77,NA,1.80,2.56,20.97,38.38,0.85,258.82,NA,0.00,NA,NA,NA
2022-01-03 15:00:00,99.20,256.45,8.32,23.70,6.87,32.28,1.59,0.75,10.97,2.12,15.64,0.76,NA,1.75,2.51,20.84,40.34,0.75,262.96,NA,0.00,NA,NA,NA
2022-01-03 16:00:00,97.55,256.90,8.36,23.72,6.87,32.28,1.73,0.75,11.08,2.00,16.14,0.75,NA,1.70,2.46,19.93,46.90,0.37,307.66,NA,0.00,NA,NA,NA
2022-01-03 17:00:00,110.62,256.68,8.34,23.78,6.80,32.39,1.36,0.75,7.76,1.91,16.54,0.74,NA,1.67,2.44,16.64,61.38,0.53,248.72,NA,0.00,NA,NA,NA
2022-01-03 18:00:00,127.12,256.85,8.36,23.84,6.93,32.41,1.30,0.75,5.10,1.87,16.20,0.73,NA,1.66,2.43,12.84,83.74,0.61,43.52,NA,0.00,NA,NA,NA
2022-01-03 19:00:00,132.68,256.15,8.30,23.82,6.81,32.38,1.27,0.74,4.75,1.95,15.99,0.91,NA,1.93,2.76,11.28,93.39,0.74,51.45,NA,0.00,NA,NA,NA
2022-01-03 20:00:00,148.00,257.25,8.40,23.74,6.98,32.22,1.18,0.76,5.21,1.97,15.92,1.11,NA,2.00,2.92,10.53,97.51,0.65,35.03,NA,0.00,NA,NA,NA
2022-01-03 21:00:00,177.95,256.48,8.33,23.64,6.81,32.32,1.22,0.74,5.49,2.20,15.82,1.28,NA,2.02,3.02,10.71,98.31,0.48,193.42,NA,0.00,NA,NA,NA
2022-01-03 22:00:00,186.58,256.35,8.31,23.70,6.85,32.27,1.48,0.74,6.46,2.42,15.80,1.40,NA,2.14,3.20,11.01,98.10,0.30,200.62,NA,0.00,NA,NA,NA
2022-01-03 23:00:00,210.30,257.23,8.39,23.81,6.82,32.40,1.66,0.76,6.49,2.63,15.94,1.54,NA,2.31,3.40,10.29,98.44,0.52,92.59,NA,0.00,NA,NA,NA
2022-01-04 00:00:00,219.95,255.70,8.26,23.82,6.93,32.45,1.81,0.73,6.80,2.71,15.84,1.48,NA,2.31,3.37,9.72,99.13,0.54,159.28,NA,0.00,NA,NA,NA
2022-01-04 01:00:00,218.32,257.77,8.44,23.84,6.93,32.40,1.71,0.77,5.87,2.66,15.77,1.40,NA,2.40,3.37,8.84,99.13,0.51,55.63,NA,0.00,NA,NA,NA
2022-01-04 02:00:00,192.08,255.40,8.23,23.81,6.81,32.36,1.65,0.73,5.18,2.64,15.61,1.34,NA,2.57,3.38,7.83,99.13,0.54,41.16,NA,0.00,NA,NA,NA
2022-01-04 03:00:00,177.23,257.32,8.40,23.64,6.85,32.38,1.42,0.76,5.38,2.64,15.44,1.33,NA,2.88,3.52,7.08,99.13,0.53,49.03,NA,0.00,NA,NA,NA
2022-01-04 04:00:00,178.97,256.98,8.36,23.66,6.90,32.26,1.10,0.75,4.80,2.55,15.26,1.37,NA,3.22,3.70,6.67,99.13,0.62,163.98,NA,0.00,NA,NA,NA
2022-01-04 05:00:00,173.68,258.15,8.47,23.72,6.82,32.27,1.00,0.77,5.30,2.40,15.04,1.40,NA,3.62,3.91,6.38,99.13,0.63,123.38,NA,0.00,NA,NA,NA
2022-01-04 06:00:00,161.00,256.60,8.34,23.74,6.93,32.30,0.87,0.74,5.07,2.36,14.78,1.39,NA,3.90,4.03,6.47,99.13,0.51,115.31,NA,0.00,NA,NA,NA
2022-01-04 07:00:00,161.60,256.00,8.28,23.69,6.93,32.28,0.90,0.74,5.54,2.36,14.61,1.41,NA,4.13,4.15,7.28,99.13,0.51,120.87,NA,0.00,NA,NA,NA
2022-01-04 08:00:00,173.10,259.40,8.17,24.40,6.61,32.23,1.48,0.75,5.92,2.40,14.59,1.45,NA,4.27,4.26,9.38,99.13,0.54,41.37,NA,0.00,NA,NA,NA
2022-01-04 09:00:00,198.20,278.23,7.25,27.28,5.70,32.37,1.85,0.75,7.16,2.68,14.90,1.52,NA,4.41,4.42,12.85,89.59,0.74,181.42,NA,0.00,NA,NA,NA
2022-01-04 10:00:00,231.62,278.38,7.26,27.32,5.60,32.36,2.43,0.75,8.90,3.01,15.38,1.66,NA,4.53,4.61,17.04,65.46,0.70,216.46,NA,0.00,NA,NA,NA
2022-01-04 11:00:00,252.95,278.10,7.23,27.26,5.67,32.40,2.32,0.74,9.54,3.08,16.01,1.73,NA,4.54,4.66,20.52,44.75,0.75,261.52,NA,0.00,NA,NA,NA
2022-01-04 12:00:00,208.88,278.50,7.26,27.28,5.64,32.30,1.39,0.75,10.94,2.85,16.25,1.58,NA,4.22,4.35,22.07,33.69,0.66,300.21,NA,0.00,NA,NA,NA
2022-01-04 13:00:00,134.00,277.62,7.19,27.27,5.64,32.42,2.09,0.73,11.47,2.55,16.68,1.47,NA,3.96,4.09,22.88,29.90,0.75,276.96,NA,0.00,NA,NA,NA
2022-01-04 14:00:00,91.55,278.20,7.24,27.29,5.65,32.35,2.30,0.74,10.88,2.38,17.04,1.45,NA,3.92,4.04,22.90,28.88,0.69,303.49,NA,0.00,NA,NA,NA
2022-01-04 15:00:00,70.52,278.40,7.26,27.35,5.69,32.32,1.38,0.75,10.49,2.21,17.04,1.36,NA,3.73,3.83,21.84,33.38,0.65,254.15,NA,0.00,NA,NA,NA
2022-01-04 16:00:00,57.22,278.32,7.25,27.23,5.70,32.39,1.02,0.75,8.12,1.91,16.47,1.18,NA,3.28,3.49,20.28,34.77,0.62,250.66,NA,0.00,NA,NA,NA
2022-01-04 17:00:00,48.62,278.40,7.26,27.36,5.64,32.38,1.10,0.75,6.65,1.85,16.68,1.44,NA,3.34,4.06,17.74,51.14,0.77,69.84,NA,0.00,NA,NA,NA
2022-01-04 18:00:00,44.95,278.48,7.26,27.32,5.65,32.35,1.14,0.76,5.33,1.84,17.22,2.52,NA,4.16,6.61,15.80,65.12,0.50,77.18,NA,0.00,NA,NA,NA
2022-01-04 19:00:00,64.40,278.60,7.27,27.32,5.66,32.41,1.18,0.76,4.93,1.90,17.08,2.22,NA,3.74,5.68,14.97,73.61,0.60,90.53,NA,0.00,NA,NA,NA
2022-01-04 20:00:00,88.18,278.32,7.25,27.34,5.67,32.40,1.31,0.75,5.26,2.04,17.16,2.20,NA,3.72,5.52,13.36,82.57,0.55,60.22,NA,0.00,NA,NA,NA
2022-01-04 21:00:00,111.93,278.12,7.24,27.27,5.67,32.34,1.21,0.74,5.95,2.22,17.34,2.20,NA,3.58,5.30,12.93,86.40,0.57,54.54,NA,0.00,NA,NA,NA
2022-01-04 22:00:00,135.57,278.25,7.24,27.32,5.68,32.37,1.42,0.75,5.84,2.38,17.42,2.23,NA,3.45,5.14,12.36,89.12,0.58,35.93,NA,0.00,NA,NA,NA
2022-01-04 23:00:00,135.20,278.67,7.28,27.33,5.64,32.34,1.34,0.76,6.20,2.41,17.43,2.13,NA,3.25,4.85,12.40,89.46,0.45,214.77,NA,0.00,NA,NA,NA
2022-01-05 00:00:00,138.52,278.98,7.30,27.28,5.72,32.28,1.00,0.77,5.25,2.46,17.43,2.10,NA,3.14,4.66,11.99,93.26,0.48,60.84,NA,0.00,NA,NA,NA
2022-01-05 01:00:00,147.35,278.72,7.28,27.33,5.60,32.28,0.99,0.76,5.52,2.44,17.22,1.93,NA,2.98,4.39,11.13,98.41,0.55,65.37,NA,0.00,NA,NA,NA
2022-01-05 02:00:00,155.25,278.02,7.22,27.29,5.66,32.35,0.80,0.74,5.68,2.48,17.02,1.84,NA,2.88,4.18,10.78,99.13,0.60,133.34,NA,0.00,NA,NA,NA
2022-01-05 03:00:00,158.10,277.12,7.15,27.31,5.69,32.42,0.67,0.72,5.77,2.54,16.71,1.74,NA,2.80,3.99,10.33,99.13,0.54,45.72,NA,0.00,NA,NA,NA
2022-01-05 04:00:00,165.10,278.22,7.24,27.31,5.60,32.32,1.21,0.75,6.09,2.70,16.58,1.72,NA,2.80,3.92,10.44,99.13,0.45,205.87,NA,0.00,NA,NA,NA
2022-01-05 05:00:00,175.12,277.65,7.20,27.30,5.69,32.27,1.12,0.73,5.81,2.85,16.50,1.73,NA,2.82,3.91,10.57,99.13,0.51,84.82,NA,0.00,NA,NA,NA
2022-01-05 06:00:00,178.02,279.02,7.31,27.33,5.72,32.33,1.15,0.77,5.88,3.02,16.37,1.72,NA,2.83,3.88,11.02,99.13,0.51,221.48,NA,0.00,NA,NA,NA
2022-01-05 07:00:00,195.95,278.65,7.28,27.30,5.70,32.33,1.36,0.76,6.38,3.21,16.36,1.74,NA,2.87,3.92,11.71,99.13,0.62,102.10,NA,0.00,NA,NA,NA
2022-01-05 08:00:00,206.42,278.33,7.25,27.32,5.67,32.34,1.68,0.75,5.86,3.36,16.36,1.77,NA,2.92,3.98,12.02,99.13,0.61,39.59,NA,0.00,NA,NA,NA
2022-01-05 09:00:00,219.35,278.23,7.24,27.32,5.68,32.26,1.86,0.75,7.65,3.58,16.50,1.78,NA,2.94,4.02,12.51,99.13,0.71,45.25,NA,0.00,NA,NA,NA
2022-01-05 10:00:00,241.85,279.42,7.34,27.32,5.66,32.38,2.05,0.78,7.53,4.02,16.74,1.83,NA,3.02,4.13,13.37,99.13,0.76,74.48,NA,0.00,NA,NA,NA
2022-01-05 11:00:00,262.90,278.65,7.24,27.32,5.64,32.37,2.12,0.75,7.90,4.37,17.12,1.87,NA,3.20,4.28,14.02,99.13,0.80,89.49,NA,0.00,NA,NA,NA
2022-01-05 12:00:00,264.10,278.07,7.23,27.33,5.66,32.34,1.54,0.74,8.58,4.20,17.15,1.78,NA,3.25,4.18,14.11,99.13,1.28,95.07,NA,0.00,NA,NA,NA
2022-01-05 13:00:00,268.60,278.25,7.24,27.31,5.70,32.44,1.54,0.75,8.24,4.15,17.64,1.84,NA,3.68,4.38,13.66,99.13,1.30,72.48,NA,0.00,NA,NA,NA
2022-01-05 14:00:00,255.42,278.32,7.25,27.36,5.70,32.39,1.42,0.75,8.99,4.06,17.76,1.76,NA,3.61,4.30,13.06,99.13,1.73,76.97,NA,0.00,NA,NA,NA
2022-01-05 15:00:00,212.98,278.35,7.25,27.31,5.68,32.38,1.37,0.75,8.50,3.64,17.33,1.55,NA,3.20,3.88,12.44,99.13,2.22,79.97,NA,0.00,NA,NA,NA
2022-01-05 16:00:00,157.33,278.00,7.22,27.28,5.69,32.33,1.19,0.74,7.48,3.07,16.38,1.29,NA,2.76,3.45,11.89,99.13,1.17,83.56,NA,0.00,NA,NA,NA
2022-01-05 17:00:00,107.50,278.30,7.24,27.33,5.66,32.33,1.35,0.75,7.74,2.68,15.74,1.10,NA,2.47,3.14,11.92,99.13,1.44,87.48,NA,0.00,NA,NA,NA
2022-01-05 18:00:00,87.18,277.80,7.20,27.37,5.66,32.38,1.10,0.74,6.70,2.38,15.39,1.01,NA,2.36,3.02,12.44,98.55,1.36,119.49,NA,0.00,NA,NA,NA
2022-01-05 19:00:00,95.08,265.27,7.45,27.46,5.83,33.59,1.05,0.72,7.02,2.11,14.93,0.89,NA,2.18,2.82,12.45,98.28,1.42,119.06,NA,0.00,NA,NA,NA
2022-01-05 20:00:00,109.42,186.92,9.32,28.39,6.39,42.45,0.90,0.68,7.10,1.93,14.37,0.76,NA,1.99,2.59,12.36,99.13,1.04,112.83,NA,0.00,NA,NA,NA
2022-01-05 21:00:00,128.90,186.28,9.22,28.36,6.36,42.56,0.81,0.67,6.84,1.95,14.28,0.70,NA,1.88,2.46,12.53,99.13,1.01,128.30,NA,0.00,NA,NA,NA
2022-01-05 22:00:00,100.78,186.25,9.21,28.32,6.24,42.44,0.85,0.67,5.54,1.92,14.16,0.63,NA,1.78,2.33,12.24,99.13,0.28,183.00,NA,0.00,NA,NA,NA
2022-01-05 23:00:00,70.97,186.43,9.24,28.42,6.39,42.42,0.83,0.67,5.03,1.78,14.11,0.59,NA,1.70,2.22,11.88,99.13,0.46,75.43,NA,0.00,NA,NA,NA
2022-01-06 00:00:00,51.18,186.50,9.26,28.42,6.29,42.44,0.97,0.67,5.71,1.73,13.94,0.53,NA,1.60,2.09,11.76,99.13,0.85,63.80,NA,0.00,NA,NA,NA
2022-01-06 01:00:00,42.88,185.80,9.14,28.34,6.24,42.36,0.96,0.66,6.06,1.61,13.68,0.48,NA,1.53,1.97,11.81,99.13,0.87,97.26,NA,0.00,NA,NA,NA
2022-01-06 02:00:00,29.35,186.78,9.30,28.31,6.37,42.45,0.97,0.67,6.00,1.66,13.58,0.44,NA,1.49,1.89,11.90,99.13,0.77,118.60,NA,0.00,NA,NA,NA
2022-01-06 03:00:00,18.70,186.08,9.18,28.30,6.38,42.52,0.98,0.67,5.87,1.60,13.45,0.42,NA,1.48,1.85,11.80,99.13,0.64,30.56,NA,0.00,NA,NA,NA
2022-01-06 04:00:00,12.00,186.00,9.17,28.40,6.36,42.54,0.92,0.66,4.83,1.54,13.39,0.40,NA,1.47,1.83,11.69,99.13,0.83,70.82,NA,0.00,NA,NA,NA
2022-01-06 05:00:00,7.52,185.98,9.17,28.37,6.25,42.46,1.02,0.66,6.40,1.44,13.38,0.41,NA,1.48,1.82,12.19,99.13,1.10,73.94,NA,0.00,NA,NA,NA
2022-01-06 06:00:00,5.50,186.25,9.22,28.31,6.48,42.41,1.12,0.67,7.14,1.49,13.37,0.37,NA,1.42,1.73,12.23,99.13,0.83,78.43,NA,0.00,NA,NA,NA
2022-01-06 07:00:00,3.60,186.22,9.21,28.39,6.46,42.45,0.98,0.67,7.87,1.56,13.39,0.35,NA,1.38,1.67,12.65,99.13,1.20,85.55,NA,0.00,NA,NA,NA
2022-01-06 08:00:00,2.50,187.42,9.42,28.30,6.28,42.46,1.36,0.68,7.57,1.66,13.32,0.34,NA,1.36,1.63,13.16,99.13,1.76,95.18,NA,0.00,NA,NA,NA
2022-01-06 09:00:00,1.72,186.38,9.24,28.35,6.32,42.40,1.50,0.67,7.88,1.76,13.03,0.32,NA,1.36,1.63,14.19,97.86,1.64,105.12,NA,0.00,NA,NA,NA
2022-01-06 10:00:00,2.70,186.77,9.31,28.40,6.29,42.50,1.60,0.67,9.11,1.83,13.07,0.34,NA,1.38,1.66,15.79,86.46,1.93,119.53,NA,0.00,NA,NA,NA
2022-01-06 11:00:00,4.80,186.55,9.26,28.40,6.30,42.43,1.70,0.67,8.91,1.71,12.98,0.35,NA,1.39,1.70,17.01,79.84,1.69,122.20,NA,0.00,NA,NA,NA
